test_size,nbnn_train,epochs,nblayers,nbnn_test,r2,evs,mae,time
0.95,1,13,1,7,0.8476750026760713,0.8483879516423248,1607.79096720073,0.31766319274902344
0.95,1,13,1,8,0.8359138125175397,0.8365821430946438,1666.9762241584838,0.31766319274902344
0.95,1,13,1,9,0.8244915006363749,0.8251733042472492,1729.4790759238126,0.31766319274902344
0.95,1,13,1,10,0.8161577805487779,0.8168182707133451,1770.3753434588466,0.31766319274902344
0.95,1,14,1,1,0.8593129879716632,0.8595204434775154,1563.1960555470564,0.4713151454925537
0.95,1,14,1,2,0.8731999014062062,0.8733535176002225,1460.5323336665986,0.4713151454925537
0.95,1,14,1,3,0.8758282362951259,0.8758356005090889,1444.8794970546273,0.4713151454925537
0.95,1,14,1,4,0.8658986993875669,0.8660034080260717,1496.136259691678,0.4713151454925537
0.95,1,14,1,5,0.8588224992548289,0.8589265676946192,1542.5451749239037,0.4713151454925537
0.95,1,14,1,6,0.8481771258915539,0.8483364542070952,1610.0771220338352,0.4713151454925537
0.95,1,14,1,7,0.8378401026521396,0.8380759950077448,1682.2625875905835,0.4713151454925537
0.95,1,14,1,8,0.8259516951724777,0.826151578565931,1742.4656049307684,0.4713151454925537
0.95,1,14,1,9,0.8133277299536275,0.8135147512479146,1809.5275611889183,0.4713151454925537
0.95,1,14,1,10,0.8032092202087096,0.8033557235414879,1854.3834962382236,0.4713151454925537
0.95,1,15,1,1,0.8485993722902849,0.8487470043384162,1604.091577651901,0.326282262802124
0.95,1,15,1,2,0.8646418660364563,0.8647409324382072,1501.5312215228894,0.326282262802124
0.95,1,15,1,3,0.8691945065670502,0.8692243994042705,1481.251879521395,0.326282262802124
0.95,1,15,1,4,0.8593473556801403,0.8595013268836265,1529.0161397109143,0.326282262802124
0.95,1,15,1,5,0.8510552440711068,0.8512109672835584,1571.615718623689,0.326282262802124
0.95,1,15,1,6,0.838701418424781,0.8389303198235193,1649.3357859604946,0.326282262802124
0.95,1,15,1,7,0.826103315823769,0.8264111740518447,1735.188288379994,0.326282262802124
0.95,1,15,1,8,0.8135806568350383,0.8138186046785894,1799.7771641581835,0.326282262802124
0.95,1,15,1,9,0.8004600111849974,0.8006557167358064,1871.4764010847152,0.326282262802124
0.95,1,15,1,10,0.7894216165655238,0.7895693334914571,1923.2587690251498,0.326282262802124
0.95,1,16,1,1,0.851622915547785,0.8516542754588252,1575.7406705924388,0.340970516204834
0.95,1,16,1,2,0.8668000072148945,0.8668156498860107,1473.1992403920856,0.340970516204834
0.95,1,16,1,3,0.8707482464294142,0.8708781598635683,1451.2234492353984,0.340970516204834
0.95,1,16,1,4,0.8613185920796753,0.8616517044863882,1494.4436232603189,0.340970516204834
0.95,1,16,1,5,0.8565993721307085,0.8569489177699756,1524.8189188791175,0.340970516204834
0.95,1,16,1,6,0.8473856763316534,0.8478829747816057,1589.3806746694995,0.340970516204834
0.95,1,16,1,7,0.8379495287435426,0.8386127898269051,1659.9272597334734,0.340970516204834
0.95,1,16,1,8,0.8267319720471449,0.8273530404805898,1721.4561115959145,0.340970516204834
0.95,1,16,1,9,0.8155719458803327,0.8161764196336382,1789.5452610083519,0.340970516204834
0.95,1,16,1,10,0.8067678908024896,0.8072928906582544,1831.7022504025838,0.340970516204834
0.95,1,17,1,1,0.8565601410689266,0.8567267198525602,1585.0023503440739,0.3268108367919922
0.95,1,17,1,2,0.8707644243001378,0.870896376862583,1476.185498681784,0.3268108367919922
0.95,1,17,1,3,0.8727539967005292,0.8727622157746681,1460.5790830167073,0.3268108367919922
0.95,1,17,1,4,0.8630117554507619,0.8631184539554367,1510.5082364727882,0.3268108367919922
0.95,1,17,1,5,0.8571427219136665,0.8572452068616709,1547.6253005644467,0.3268108367919922
0.95,1,17,1,6,0.846110102176381,0.8462998630384488,1620.6470440415378,0.3268108367919922
0.95,1,17,1,7,0.8356196300698693,0.8359216970818613,1696.6429033723757,0.3268108367919922
0.95,1,17,1,8,0.8233609357499687,0.8236390213477717,1762.8955534159452,0.3268108367919922
0.95,1,17,1,9,0.8101949448937233,0.8104694761651896,1833.162583070549,0.3268108367919922
0.95,1,17,1,10,0.8000393981345606,0.8002771098013683,1877.1060770302888,0.3268108367919922
0.95,1,18,1,1,0.8426427499418475,0.8426906441858426,1618.5618280301894,0.3332664966583252
0.95,1,18,1,2,0.8545648881237402,0.854569926608055,1519.8759543261228,0.3332664966583252
0.95,1,18,1,3,0.8592793052064405,0.8594756617319576,1498.766278053684,0.3332664966583252
0.95,1,18,1,4,0.8506063233973427,0.8511570083709845,1540.9723585279494,0.3332664966583252
0.95,1,18,1,5,0.843861156388227,0.844429557882491,1576.1548666124834,0.3332664966583252
0.95,1,18,1,6,0.8310393147722714,0.8317617601164772,1653.6853688345045,0.3332664966583252
0.95,1,18,1,7,0.8177382007771133,0.8186640423439047,1740.3613189880239,0.3332664966583252
0.95,1,18,1,8,0.803039132658685,0.8039167402604628,1809.6509199908585,0.3332664966583252
0.95,1,18,1,9,0.788400262454063,0.7892704561805337,1883.8999600253735,0.3332664966583252
0.95,1,18,1,10,0.7772377591608055,0.7780266941625915,1934.8846454814336,0.3332664966583252
0.95,1,19,1,1,0.850836827295837,0.8508496869857061,1591.920766164859,0.35219430923461914
0.95,1,19,1,2,0.864064226499121,0.8640688672449692,1483.8216798028416,0.35219430923461914
0.95,1,19,1,3,0.8715671173634923,0.8717011505647112,1453.9070662748627,0.35219430923461914
0.95,1,19,1,4,0.8655858058986978,0.8659284065223718,1489.4213359027049,0.35219430923461914
0.95,1,19,1,5,0.8606410892293106,0.8610142965351426,1517.7658737110442,0.35219430923461914
0.95,1,19,1,6,0.8516720346720842,0.8521692579883048,1577.3560651244688,0.35219430923461914
0.95,1,19,1,7,0.8444901120019667,0.8451850851270926,1637.2897447507164,0.35219430923461914
0.95,1,19,1,8,0.8347732732783276,0.8354453324066196,1690.6328157785133,0.35219430923461914
0.95,1,19,1,9,0.8244453765803188,0.8251264732571203,1753.184421873286,0.35219430923461914
0.95,1,19,1,10,0.8172729366469215,0.8179165301825622,1788.6776083288978,0.35219430923461914
0.95,1,20,1,1,0.8477529340159566,0.8479179621947611,1624.1838353836274,0.41812992095947266
0.95,1,20,1,2,0.8613595584538396,0.8614744144614028,1526.3975825780658,0.41812992095947266
0.95,1,20,1,3,0.8657083348147587,0.8657216785051881,1508.3563883506752,0.41812992095947266
0.95,1,20,1,4,0.8568673498591745,0.8569886886215949,1555.1772126273956,0.41812992095947266
0.95,1,20,1,5,0.8509422592769398,0.8510582036933151,1593.9488779192204,0.41812992095947266
0.95,1,20,1,6,0.8400270654401744,0.8402000747697376,1665.8273757797165,0.41812992095947266
0.95,1,20,1,7,0.829064345667665,0.8293237753178482,1740.887800688929,0.41812992095947266
0.95,1,20,1,8,0.81621725280038,0.8164295869076708,1805.3126339272458,0.41812992095947266
0.95,1,20,1,9,0.8024187919350168,0.8026089565176205,1877.7608438675966,0.41812992095947266
0.95,1,20,1,10,0.7915876765290949,0.7917251709703326,1927.2214501531982,0.41812992095947266
0.955,1,1,1,1,0.8214832091973611,0.8215051318478548,1522.389602440987,0.29387760162353516
0.955,1,1,1,2,0.8615859693987217,0.8616910602525094,1398.7761015935384,0.29387760162353516
